@relation caracteristicas

@attribute marrom_cabelo_bigode_ned real
@attribute verde_sweater_ned real
@attribute azul_cabelo_milhouse real
@attribute vermelho_bermuda_sapato_milhouse real
@attribute classe {Ned, Milhouse}

@data
0.20962859947643978,0.05930955497382199,10.436436518324607,0.4049410994764398,Milhouse
0.2760962041884817,0.07567081151832461,4.113833442408376,0.3466541230366492,Milhouse
0.32398897058823534,0.16544117647058823,1.54296875,0.0,Milhouse
0.03102022058823529,0.009191176470588236,0.6284466911764706,0.0,Milhouse
0.0011488970588235295,0.022977941176470586,2.454044117647059,0.0,Milhouse
0.06982674870466321,0.0,1.0909164507772022,0.0020239637305699484,Milhouse
0.15854779411764705,0.07697610294117647,1.2890625,0.0,Milhouse
0.14146090534979425,0.011252572016460906,1.4355066872427984,0.0,Milhouse
0.022977941176470586,1.681219362745098,4.7545189950980395,0.0,Milhouse
1.9634650735294117,2.2231158088235294,0.20795036764705882,0.0,Milhouse
0.15625,2.578125,1.4981617647058825,0.0,Milhouse
0.33318014705882354,0.0,2.0909926470588234,0.0,Milhouse
0.28377757352941174,0.057444852941176475,0.4653033088235294,0.0,Milhouse
1.7807904411764706,0.19875919117647056,0.4457720588235294,0.0,Milhouse
0.03561580882352941,0.0,0.3435202205882353,0.0,Milhouse
0.14080668604651161,0.0,1.7941497093023258,0.009084302325581396,Milhouse
0.29411764705882354,0.005744485294117647,4.517463235294118,0.0,Milhouse
0.2780330882352941,0.0011488970588235295,1.1431525735294117,0.0,Milhouse
0.05666473765432099,0.02933706275720165,8.037551440329218E-4,0.0,Milhouse
0.2607996323529412,0.003446691176470588,0.5066636029411765,0.0,Milhouse
0.7996323529411764,0.1608455882352941,1.2212775735294117,0.0011488970588235295,Milhouse
0.43083639705882354,1.1868106617647058,2.1346507352941178,0.008042279411764705,Milhouse
0.11259191176470587,0.0,1.7807904411764706,0.37683823529411764,Milhouse
0.19761029411764705,0.1171875,1.0248161764705883,0.0,Milhouse
0.2115042098445596,0.0060718911917098444,0.0,0.0,Milhouse
0.646829044117647,0.7261029411764706,3.461626838235294,0.01608455882352941,Milhouse
0.23667279411764705,0.08042279411764705,5.434283088235294,0.0011488970588235295,Milhouse
0.1056985294117647,0.01953125,4.110753676470588,0.0,Milhouse
0.42049632352941174,0.07238051470588236,1.26953125,0.0,Milhouse
0.04460841049382716,4.404176311728395,3.5353170010288064,0.016878858024691357,Milhouse
0.10454963235294118,0.0505514705882353,0.7100183823529411,0.0,Milhouse
0.11083209325396826,0.01937624007936508,0.3603980654761905,0.0,Milhouse
0.13901654411764705,0.002297794117647059,0.4526654411764706,0.0,Milhouse
0.24891855608591887,0.28248060859188545,1.2874776252983293,0.0,Milhouse
0.044642857142857144,0.003348214285714286,2.4073660714285716,0.0,Milhouse
0.284423828125,0.00244140625,4.72412109375,0.0,Milhouse
0.0775170233463035,0.0015199416342412452,0.027358949416342412,0.0,Milhouse
0.061928353658536585,0.014291158536585365,11.883098323170731,0.003572789634146341,Milhouse
0.052787162162162164,0.007678132678132678,0.004798832923832924,0.0,Milhouse
0.0613990514905149,0.013761856368563684,0.8415904471544715,0.0,Milhouse
0.23120325854700854,0.030882745726495724,0.08096287393162394,0.0,Milhouse
0.20340835492227977,10.01963244818653,4.748218911917099,0.0,Milhouse
0.07143725680933852,0.0,0.12767509727626458,0.024319066147859923,Milhouse
0.23714048672566373,0.0,1.6088219026548674,0.004839601769911504,Milhouse
0.004047927461139897,0.018215673575129532,0.22870790155440412,0.008095854922279794,Milhouse
0.1048580383480826,0.0,1.2790376106194692,0.0,Milhouse
0.5738384955752213,0.6026456489675517,4.2611541297935105,0.0,Milhouse
0.3284015486725664,0.03456858407079646,9.182568215339233,0.0,Milhouse
0.1048580383480826,0.016132005899705013,0.012675147492625369,0.0,Milhouse
0.06991731517509728,0.022799124513618676,1.1794747081712063,0.004559824902723736,Milhouse
0.10943579766536965,0.009119649805447471,0.0,0.3632660505836576,Milhouse
0.15512474279835392,0.07796424897119342,1.9483024691358024,8.037551440329218E-4,Milhouse
0.25624332264957267,0.025874732905982908,0.006677350427350428,0.0,Milhouse
0.003467085798816568,0.002311390532544379,0.13637204142011836,0.4172059911242604,Milhouse
0.1209900442477876,0.06683259587020648,1.450728244837758,0.0,Milhouse
0.1255122950819672,0.25486680327868855,2.7202868852459017,0.017930327868852458,Milhouse
1.1868547197640118,0.45976216814159293,1.8275258112094395,0.0,Milhouse
0.01358695652173913,0.04868659420289855,0.30797101449275366,0.0,Milhouse
1.5766677461139897,0.048575129533678756,0.019227655440414507,0.009107836787564766,Milhouse
2.1351120857699804,0.08680555555555555,0.11802509746588694,0.0,Milhouse
0.16497786103542236,0.0063862397820163485,0.2735439373297003,0.11495231607629429,Milhouse
0.017071015424164525,0.007029241645244216,0.0712965938303342,0.0,Milhouse
0.0946969696969697,0.14993686868686867,0.1558554292929293,0.0,Milhouse
0.04219714506172839,0.7896894290123456,0.7278002829218106,0.0,Milhouse
0.0648639298892989,0.002882841328413284,1.7743888376383763,0.0,Milhouse
0.031918774319066145,0.0,0.0,0.0030398832684824903,Milhouse
0.1603890728476821,0.8782595198675497,5.2333402317880795,0.012934602649006623,Milhouse
0.2381859756097561,0.014971689895470382,0.05716463414634146,0.0,Milhouse
0.18262987012987011,0.007609577922077922,0.3424310064935065,0.0,Milhouse
0.8662564766839378,0.0010119818652849742,1.7750161917098446,0.00505990932642487,Milhouse
0.14746938040345822,0.04615453890489914,0.3230817723342939,0.0,Milhouse
0.3596503303964758,0.01462692731277533,0.2959801762114537,0.0972260462555066,Milhouse
0.04407830739299611,0.0,0.0,0.07447714007782101,Milhouse
0.3479302610114192,0.01911704730831974,0.6270391517128875,0.0,Milhouse
0.05185883620689655,0.007071659482758621,0.04242995689655172,0.0,Milhouse
0.08996212121212122,0.0011837121212121212,0.12428977272727272,0.0,Milhouse
0.12657883275261325,0.02858231707317073,1.1473758710801394,0.07077526132404181,Milhouse
0.07571585903083701,0.06367015418502202,2.1363917951541853,0.0,Milhouse
0.21250982704402516,0.8119595125786163,6.552181603773585,0.0,Milhouse
0.05010932944606414,0.11160714285714285,0.02049927113702624,0.0,Milhouse
0.2585185860058309,0.05124817784256559,0.0011388483965014578,0.0,Milhouse
0.20494058098591547,0.0068772007042253525,0.031635123239436624,0.26683538732394363,Milhouse
0.1856322886297376,0.03302660349854227,6.288720845481049,0.0,Milhouse
0.16132005899705015,0.04839601769911504,36.61850110619469,0.0,Milhouse
1.0878805051813472,0.004047927461139897,2.799141839378238,0.0,Milhouse
0.10810506687242798,0.13302147633744854,3.466595936213992,0.0,Milhouse
0.10249635568513119,0.4566782069970845,2.317556486880467,0.0011388483965014578,Milhouse
0.024951817180616738,0.5386150881057269,3.0940253303964758,0.0,Milhouse
0.29368156934306566,0.009979470802919709,0.14969206204379562,0.0028512773722627737,Milhouse
0.251953125,3.2552083333333337E-4,0.07291666666666667,0.0,Milhouse
1.1953125,0.014973958333333332,0.01171875,0.0,Milhouse
0.15755208333333331,0.010416666666666668,0.012369791666666668,0.0,Milhouse
0.04141971982758621,0.0020204741379310346,1.8170797413793103,0.0026939655172413795,Milhouse
0.044654780982905984,0.030048076923076924,1.3012486645299146,0.0,Milhouse
0.03938802083333333,0.006510416666666667,0.014973958333333332,0.0,Milhouse
0.11212384259259259,0.024112654320987654,0.9592817644032923,0.0,Milhouse
0.1109182098765432,0.022505144032921812,2.6974022633744856,0.0016075102880658437,Milhouse
0.7851562499999999,0.016276041666666664,1.1494140625,6.510416666666667E-4,Milhouse
0.04427083333333333,0.19010416666666669,0.017903645833333332,0.0,Milhouse
0.08765659041394334,0.02127587145969499,0.6467864923747277,0.0,Milhouse
0.13216145833333331,0.16861979166666666,0.03841145833333333,0.0,Milhouse
0.10677083333333333,0.01171875,0.08528645833333333,0.0,Milhouse
0.10810506687242798,0.023710776748971193,0.9411972736625516,0.0,Milhouse
0.3239133230452675,0.09082433127572016,5.928096064814815,0.005224408436213992,Milhouse
0.22200520833333334,0.04166666666666667,13.307291666666668,0.0,Milhouse
0.2220219017094017,0.013354700854700856,5.785089476495727,0.0,Milhouse
0.055922809829059825,0.04757612179487179,6.310930822649572,0.06260016025641026,Milhouse
0.12377829218106996,0.05063657407407407,2.5262024176954734,0.0,Milhouse
0.14583333333333334,0.007161458333333333,0.07096354166666667,0.0,Milhouse
0.7264638849929873,0.0,0.10792864656381487,0.0,Milhouse
5.107060185185185,1.4258616255144032,2.9047710905349793,0.0,Milhouse
0.5071694958847737,0.014467592592592591,1.0561342592592593,0.0016075102880658437,Milhouse
0.07153420781893004,2.332497427983539,6.4300411522633745,8.037551440329218E-4,Milhouse
6.259645061728395,0.3359696502057613,3.9641203703703707,0.0,Milhouse
0.0,0.0,0.0,0.0,Milhouse
2.2167566872427984,1.5584812242798354,3.4416795267489713,0.0,Milhouse
0.6184895833333333,0.37495177469135804,4.274771733539095,0.05586098251028806,Milhouse
0.18164866255144033,0.7563335905349794,1.46484375,0.0,Milhouse
0.5690586419753086,0.014467592592592591,5.09741512345679,0.0032150205761316874,Milhouse
0.25092040673211785,0.14901823281907434,6.493250350631135,0.026297335203366058,Milhouse
2.3887602880658436,0.30864197530864196,2.4217142489711936,0.0,Milhouse
9.694894547325102,0.0329539609053498,4.365997942386831,0.006430041152263375,Milhouse
0.0964235624123422,0.014792251051893407,0.0,0.0,Milhouse
0.7113233024691359,0.10368441358024692,2.425733024691358,0.020897633744855967,Milhouse
0.40870441795231416,5.478611500701262E-4,0.0,0.0,Milhouse
0.07161458333333333,1.00390625,1.7324218749999998,0.01171875,Milhouse
1.5399948559670782,0.25800540123456794,0.997460133744856,0.0032150205761316874,Milhouse
2.8597608024691357,0.20013503086419754,6.176054526748971,0.005626286008230453,Milhouse
0.0659079218106996,0.009645061728395061,2.3196373456790123,0.0,Milhouse
0.1470871913580247,0.07153420781893004,2.207915380658436,0.0,Milhouse
0.0,0.0,0.0,0.0,Milhouse
0.06430041152263374,0.0032150205761316874,1.3085133744855968,0.0,Milhouse
0.12056327160493827,1.5062371399176955,6.531314300411522,0.0024112654320987653,Milhouse
0.3593969144460028,0.0065743338008415145,0.0,0.0,Milhouse
0.1286008230452675,0.004822530864197531,2.7094585905349793,0.0,Milhouse
0.06738053613053613,0.009105477855477856,0.3705929487179487,0.0,Milhouse
0.07193327505827506,0.005463286713286713,0.35602418414918413,0.0,Milhouse
0.4270833333333333,0.232421875,0.2109375,0.0,Milhouse
0.015858707264957264,0.32885950854700857,41.56066372863248,8.346688034188035E-4,Milhouse
0.025874732905982908,0.3730969551282051,42.004707532051285,8.346688034188035E-4,Milhouse
0.06831918724279835,0.4894868827160494,0.8302790637860081,0.0,Milhouse
0.3046875,0.22037760416666669,1.2985026041666667,0.0078125,Milhouse
0.3525390625,1.9925130208333333,1.3177083333333335,0.009440104166666666,Milhouse
0.16476980452674897,0.019290123456790122,8.375128600823045,0.0,Milhouse
0.11490885416666667,0.0029296875,1.5016276041666667,0.0,Milhouse
0.05465534979423868,0.028131430041152265,2.6339056069958846,0.0,Milhouse
0.12458204732510288,0.008037551440329218,1.3020833333333335,0.0,Milhouse
0.596386316872428,0.10529192386831275,6.769225823045268,0.00884130658436214,Milhouse
1.878375771604938,0.008037551440329218,19.002379115226336,0.0032150205761316874,Milhouse
0.19048996913580246,0.00884130658436214,4.757426697530864,0.0016075102880658437,Milhouse
0.20335005144032922,0.38740997942386834,6.282953960905349,0.0,Milhouse
0.5770961934156379,0.07796424897119342,0.29337062757201643,0.0016075102880658437,Milhouse
0.17320923353909465,0.46376671810699593,4.277182998971194,0.0,Milhouse
1.3748231738683128,0.3247170781893004,1.1417341820987654,0.0,Milhouse
1.724054783950617,0.9058320473251028,1.408179012345679,0.010850694444444444,Milhouse
1.7481674382716048,0.8845325360082306,1.2281378600823045,0.01728073559670782,Milhouse
5.909207818930041,0.3283339763374486,4.238602752057613,0.015271347736625515,Milhouse
3.5035686728395063,1.0605549125514404,1.8124678497942388,0.0012056327160493826,Milhouse
3.2961998456790127,0.992235725308642,1.4190297067901234,0.0,Milhouse
0.5517779063786008,0.45331790123456794,1.9274048353909465,0.0012056327160493826,Milhouse
0.05304783950617284,0.1294045781893004,1.6480999228395063,0.0032150205761316874,Milhouse
0.10006751543209877,0.24675282921810698,3.6028324331275723,0.0,Milhouse
0.7298177083333334,0.10091145833333334,6.836588541666666,6.510416666666667E-4,Milhouse
0.4959169238683127,0.09403935185185185,0.39384002057613166,0.0016075102880658437,Milhouse
0.13221772119341563,0.3882137345679012,3.901829346707819,0.0,Milhouse
0.07796424897119342,0.0016075102880658437,3.8451646090534983,0.0012056327160493826,Milhouse
0.1982338408119658,0.0020866720085470085,3.067407852564102,0.0,Milhouse
0.1583397633744856,0.4456822273662552,4.300491898148148,0.0032150205761316874,Milhouse
0.22468667546174143,1.7892480211081794,0.0010306728232189974,0.0,Milhouse
1.1172196502057612,0.4243827160493827,1.0006751543209875,0.0024112654320987653,Milhouse
1.7015496399176953,0.28131430041152267,1.4708719135802468,0.0,Milhouse
0.05465534979423868,4.456822273662551,1.602687757201646,0.0,Milhouse
6.953285751028806,1.5359760802469136,3.6249356995884776,0.0024112654320987653,Milhouse
6.538548096707819,1.4459555041152263,2.838059413580247,0.0,Milhouse
0.4774305555555556,0.22907021604938274,0.6381815843621399,0.0,Milhouse
1.0673868312757202,0.2105838477366255,3.1274112654320985,0.0024112654320987653,Milhouse
0.42840149176954734,0.07876800411522633,4.460841049382716,0.0,Milhouse
0.09886188271604938,0.011252572016460906,2.0415380658436217,8.037551440329218E-4,Milhouse
0.092431841563786,0.0,1.0681905864197532,0.0,Milhouse
0.0811792695473251,0.004018775720164609,2.4619020061728394,0.0,Milhouse
0.07153420781893004,0.0016075102880658437,2.4313593106995888,0.0,Milhouse
0.07153420781893004,0.01286008230452675,3.2118055555555554,0.0,Milhouse
0.11351495726495728,0.1460670405982906,3.319477831196581,0.23788060897435895,Milhouse
0.0984909188034188,0.4941239316239316,7.690638354700854,0.00500801282051282,Milhouse
0.052584134615384616,0.02670940170940171,5.543870192307692,0.0,Milhouse
0.23583187645687645,0.3095862470862471,0.15479312354312355,0.0,Milhouse
0.06426949786324786,0.1210269764957265,3.2936030982905984,0.04089877136752137,Milhouse
0.042599022633744855,1.0842656893004117,2.6198398919753085,0.0,Milhouse
0.08760931069958848,0.0020093878600823045,3.8278838734567904,4.018775720164609E-4,Milhouse
0.10247878086419752,0.0032150205761316874,4.038467721193416,0.0,Milhouse
0.15914351851851852,0.4119245113168724,4.530365869341564,4.018775720164609E-4,Milhouse
0.10368441358024692,0.0024112654320987653,1.9362461419753088,8.037551440329218E-4,Milhouse
0.06831918724279835,0.0032150205761316874,5.888310185185185,0.0,Milhouse
0.21117120726495725,0.1702724358974359,0.015858707264957264,0.0,Milhouse
0.07845886752136752,0.04089877136752137,3.892895299145299,0.00500801282051282,Milhouse
0.052584134615384616,0.025874732905982908,5.239216079059829,0.0,Milhouse
0.24220571095571095,0.8723047785547786,0.11017628205128205,0.0,Milhouse
0.042568108974358976,0.020866720085470084,5.246728098290598,0.0,Milhouse
4.4094007201646095,0.09484310699588477,14.261831275720166,0.0,Milhouse
4.681873713991769,0.12458204732510288,14.357478137860083,0.0,Milhouse
4.826549639917696,0.057870370370370364,0.8270640432098766,0.0,Milhouse
0.06188914609053498,1.2618955761316872,4.177919238683128,0.0,Milhouse
0.1366383744855967,0.0032150205761316874,2.1886252572016462,0.0,Milhouse
0.18164866255144033,0.7523148148148148,8.22804140946502,8.037551440329218E-4,Milhouse
0.2513111888111888,0.010926573426573426,0.05554341491841491,0.0,Milhouse
0.24766899766899766,0.01638986013986014,0.014568764568764568,0.0,Milhouse
0.26314831002331,0.013658216783216784,0.044616841491841495,0.0,Milhouse
1.1582167832167831,0.2585955710955711,0.1065340909090909,0.0,Milhouse
0.1953125,0.26684670781893005,1.8446180555555556,0.0,Milhouse
0.05664062499999999,0.5104166666666666,0.4921875,0.005859375,Milhouse
0.23370726495726496,0.0500801282051282,2.110042735042735,0.009181356837606838,Milhouse
0.07716049382716049,0.020897633744855967,1.1758937757201646,0.0024112654320987653,Milhouse
5.389981995884774,0.1470871913580247,7.0457175925925934,0.0024112654320987653,Milhouse
4.154947916666667,0.007161458333333333,2.915364583333333,0.0,Milhouse
0.8535879629629629,0.7012763631687242,1.3265978652263375,4.018775720164609E-4,Milhouse
0.15024038461538464,0.044237446581196584,0.7637219551282051,0.11309762286324787,Milhouse
4.25708912037037,0.2841274434156379,4.384886188271605,0.014869470164609053,Milhouse
1.6321614583333335,0.21158854166666666,3.763020833333333,0.0,Milhouse
1.608937937062937,0.18575174825174826,0.11472902097902098,0.0,Milhouse
0.0390625,0.4231770833333333,1.1907552083333333,0.0,Milhouse
0.11132008744855967,0.0024112654320987653,3.4203800154320985,0.0,Milhouse
2.219167952674897,1.5584812242798354,3.443287037037037,0.0,Milhouse
0.03422142094017094,1.8696581196581197,0.9223090277777778,0.009181356837606838,Milhouse
0.04173344017094017,0.03255208333333333,5.685763888888888,0.018362713675213676,Milhouse
0.055922809829059825,0.055088141025641024,3.9972288995726495,0.030048076923076924,Milhouse
0.0442065329218107,3.7768454218107,1.520704732510288,0.0,Milhouse
1.058545524691358,0.22585519547325103,0.9685249485596709,0.0024112654320987653,Milhouse
0.6164029113247863,0.6339309561965812,0.5967881944444444,0.0,Milhouse
0.046020336605890604,0.046020336605890604,0.0,0.0,Milhouse
1.1372741841491842,0.044616841491841495,0.20487325174825174,0.0,Milhouse
0.03922943376068376,0.03839476495726496,5.645699786324786,0.013354700854700856,Milhouse
2.212737911522634,0.15472286522633744,4.018775720164609E-4,0.0,Milhouse
1.5255272633744856,3.786892361111111,0.004822530864197531,0.0,Milhouse
0.04742155349794239,0.0024112654320987653,0.4460841049382716,8.037551440329218E-4,Milhouse
1.4009452160493827,0.20495756172839505,3.794528034979424,0.006430041152263375,Milhouse
0.0,0.0,0.0,0.0,Milhouse
0.10850694444444445,0.2170138888888889,0.0242053952991453,0.0,Milhouse
1.1549961419753085,0.11252572016460906,3.23511445473251,0.0,Milhouse
3.179655349794239,0.33355838477366256,2.674093364197531,0.0024112654320987653,Milhouse
0.047823431069958844,0.6092463991769547,3.8676697530864197,0.0,Milhouse
2.3825620993589745,0.013354700854700856,0.01460670405982906,0.0,Milhouse
0.05586098251028806,0.047823431069958844,15.407584233539096,0.0,Milhouse
0.06309477880658436,0.0032150205761316874,4.73411779835391,8.037551440329218E-4,Milhouse
0.07314171810699589,0.9034207818930041,3.116158693415638,0.0,Milhouse
0.07474922839506172,0.5811149691358024,6.53613683127572,0.0,Milhouse
0.05947788065843621,0.0016075102880658437,14.021508487654321,0.0,Milhouse
0.3787878787878788,0.01638986013986014,0.1256555944055944,0.0,Milhouse
0.10609567901234568,0.17441486625514405,2.5028935185185186,0.0,Milhouse
0.12377829218106996,0.057870370370370364,2.1412037037037037,0.015271347736625515,Milhouse
0.1141332304526749,0.09002057613168725,2.0543981481481484,0.015271347736625515,Milhouse
0.12779706790123457,0.21219135802469136,7.950745884773662,2.1540637860082303,Milhouse
0.3815104166666667,1.4186197916666667,0.0224609375,0.042643229166666664,Milhouse
0.6082459207459207,0.78944493006993,0.13476107226107226,0.0,Milhouse
0.21215763403263405,0.06100670163170164,0.022763694638694636,0.0,Milhouse
11.004211676954732,0.039384002057613166,1.7465599279835389,0.016075102880658436,Milhouse
0.09886188271604938,0.33998842592592593,8.89917695473251,0.05385159465020577,Milhouse
0.0078125,0.008463541666666668,0.18098958333333331,0.01171875,Milhouse
0.0732421875,0.009114583333333334,1.7333984375,0.0078125,Milhouse
0.20866720085470086,0.10182959401709403,0.6260016025641026,0.0,Milhouse
0.0576171875,0.0107421875,2.5556640625,0.004231770833333334,Milhouse
0.185546875,0.004557291666666667,3.3072916666666665,0.00390625,Milhouse
0.14908854166666666,0.018229166666666668,4.018880208333334,0.0,Milhouse
0.12955729166666666,0.181640625,0.14388020833333334,0.014322916666666666,Milhouse
0.208984375,0.009114583333333334,4.746744791666667,6.510416666666667E-4,Milhouse
0.23107960390946503,0.06630979938271606,0.5381140689300411,0.0,Milhouse
1.5040731837606838,0.7361778846153846,2.632545405982906,0.09515224358974358,Milhouse
0.2445579594017094,0.09765625,0.7086338141025641,0.0,Milhouse
0.12630208333333331,0.027994791666666668,3.448567708333333,0.0,Milhouse
0.14146090534979425,0.049832818930041156,0.6622942386831276,0.0,Milhouse
0.2380854221635884,1.3677028364116095,0.0,0.0,Milhouse
0.0751953125,0.008138020833333332,1.7327473958333333,0.007486979166666666,Milhouse
0.11393229166666667,0.0013020833333333335,2.5592447916666665,0.0,Milhouse
0.13346354166666666,0.005859375,4.946614583333334,0.001953125,Milhouse
1.6806520061728396,0.10770318930041153,1.2345679012345678,8.037551440329218E-4,Milhouse
0.04752604166666667,0.091796875,0.275390625,0.0,Milhouse
0.13802083333333334,0.005859375,3.099609375,0.013671875000000002,Milhouse
0.11458333333333333,0.15494791666666666,0.115234375,0.0,Milhouse
0.43359375000000006,0.150390625,0.18880208333333334,0.0,Milhouse
0.08463541666666667,0.0,0.16276041666666669,0.008463541666666668,Milhouse
0.055989583333333336,0.028645833333333332,0.42513020833333337,0.0,Milhouse
1.159127331002331,0.2513111888111888,0.07830710955710957,0.0,Milhouse
1.138184731934732,0.061917249417249416,0.12929778554778554,0.0,Milhouse
0.0,0.10677083333333333,3.6907552083333335,0.033203125,Milhouse
0.8834635416666667,0.759765625,0.046875,0.41796875,Milhouse
0.203125,0.3170572916666667,0.043619791666666664,0.0625,Milhouse
0.2017425411522634,0.06831918724279835,8.543917181069958,0.0,Milhouse
0.2203525641025641,0.9833916083916084,0.1265661421911422,0.0,Milhouse
0.054361979166666664,0.009765625,2.3505859375,0.0,Milhouse
0.33757716049382713,0.04822530864197531,5.079732510288066,0.0,Milhouse
0.09604873971193416,2.963043338477366,3.8893711419753085,0.0,Milhouse
0.09162808641975308,2.8665927211934155,3.7161619084362143,0.0,Milhouse
2.463308047493404,0.12780343007915568,0.5637780343007915,0.0,Milhouse
3.068033854166667,0.010091145833333334,0.3307291666666667,0.0078125,Milhouse
0.3463541666666667,0.027994791666666668,0.203125,0.0,Milhouse
3.732421875,0.007161458333333333,0.6608072916666666,0.014973958333333332,Milhouse
0.048828125,0.010172526041666668,0.2716064453125,0.0,Milhouse
0.1768261316872428,0.3223058127572016,12.679237397119342,0.004018775720164609,Milhouse
0.04757612179487179,0.573417467948718,0.9302383814102564,0.0,Milhouse
0.06760817307692307,0.10099492521367523,0.023370726495726496,0.0,Milhouse
0.21117120726495725,0.06343482905982906,3.1316773504273505,0.00250400641025641,Milhouse
0.014467592592592591,0.00884130658436214,0.20375192901234568,0.0,Milhouse
0.0257201646090535,0.007635673868312758,0.30582883230452673,0.0,Milhouse
0.05759214743589744,0.0037560096153846155,0.006677350427350428,0.0,Milhouse
